COD_COMUNA_JOIN,COD_COMUNA_RESID,COMUNA_RESIDENCIA,VACUNA_DASHBOARD,CLAVE_DENOMINADOR,VACUNAS_ADMINISTRADAS,POBLACION_OBJETIVO,PORC_COBERTURA
13505,13505,San Pedro,VACUNA VARICELA 1RA DOSIS,Cohorte_18M,172,163.0,105.5
13505,13505,San Pedro,VACUNA VARICELA 2DA DOSIS,Cohorte_36M,105,125.0,84.0
13505,13505,San Pedro,VACUNA VPH 4 BASICO,VPH_4basico,144,74.0,194.6
13505,13505,San Pedro,VACUNA VPH 5 BASICO,VPH_5basico,126,58.0,217.2
13601,13601,Talagante,VACUNA BCG,BCG_RN,651,614.0,106.0
13601,13601,Talagante,VACUNA DTPA 1 BASICO,dTpa_1basico,1037,1188.0,87.3
13601,13601,Talagante,VACUNA DTPA 8 BASICO,dTpa_8basico,1290,1523.0,84.7
13601,13605,Peñaflor,VACUNA DTPA 8 BASICO,dTpa_8basico,2,1523.0,0.1
13601,13601,Talagante,VACUNA DTPA GESTANTES,dTpa_Gestantes,461,803.0,57.4
13601,13601,Talagante,VACUNA HEPATITIS A PEDIATRICA,Cohorte_18M,705,773.0,91.2
13601,13601,Talagante,VACUNA HEPATITIS B RN,HepB_RN,649,614.0,105.7
13601,13601,Talagante,VACUNA HEXAVALENTE 1RA DOSIS,Cohorte_2M,642,631.0,101.7
13601,13601,Talagante,VACUNA HEXAVALENTE 2DA DOSIS,Cohorte_4M,652,655.0,99.5
13601,13601,Talagante,VACUNA HEXAVALENTE 3RA DOSIS,Hexavalente_3d_6m,695,680.0,102.2
13601,13601,Talagante,VACUNA HEXAVALENTE REFUERZO,Hexavalente_ref_18m,714,773.0,92.4
13601,13601,Talagante,VACUNA MENINGOCOCICA CONJUGADA DOSIS UNICA,Cohorte_12M,694,736.0,94.3
13601,13601,Talagante,VACUNA MENINGOCOCICA RECOMBINANTE 1RA DOSIS,Cohorte_2M,639,631.0,101.3
13601,13601,Talagante,VACUNA MENINGOCOCICA RECOMBINANTE 2DA DOSIS,Cohorte_4M,652,655.0,99.5
13601,13601,Talagante,VACUNA MENINGOCOCICA RECOMBINANTE REFUERZO,Cohorte_18M,124,773.0,16.0
13601,13601,Talagante,VACUNA NEUMOCOCICA CONJUGADA 1RA DOSIS,Cohorte_2M,643,631.0,101.9
13601,13601,Talagante,VACUNA NEUMOCOCICA CONJUGADA 2DA DOSIS,Cohorte_4M,655,655.0,100.0
13601,13601,Talagante,VACUNA NEUMOCOCICA CONJUGADA REFUERZO,Cohorte_12M,696,736.0,94.6
13601,13601,Talagante,VACUNA NEUMOCOCICA POLISACARIDA,Neumococica_Polisacarida_65,380,763.0,49.8
13601,13601,Talagante,VACUNA SRP (TRIVIRICA) 1RA DOSIS,Cohorte_12M,702,736.0,95.4
13601,13601,Talagante,VACUNA SRP (TRIVIRICA) 2DA DOSIS,Cohorte_36M,613,767.0,79.9
13601,13601,Talagante,VACUNA VARICELA 1RA DOSIS,Cohorte_18M,733,773.0,94.8
13601,13601,Talagante,VACUNA VARICELA 2DA DOSIS,Cohorte_36M,640,767.0,83.4
13601,13601,Talagante,VACUNA VPH 4 BASICO,VPH_4basico,1216,1386.0,87.7
13601,13601,Talagante,VACUNA VPH 5 BASICO,VPH_5basico,1017,1357.0,74.9
13602,13602,El Monte,VACUNA BCG,BCG_RN,322,345.0,93.3
13602,13602,El Monte,VACUNA DTPA 1 BASICO,dTpa_1basico,393,426.0,92.3
13602,13602,El Monte,VACUNA DTPA 8 BASICO,dTpa_8basico,423,485.0,87.2
13602,13602,El Monte,VACUNA DTPA GESTANTES,dTpa_Gestantes,248,420.0,59.0
13602,13602,El Monte,VACUNA HEPATITIS A PEDIATRICA,Cohorte_18M,293,363.0,80.7
13602,13602,El Monte,VACUNA HEPATITIS B RN,HepB_RN,326,345.0,94.5
13602,13602,El Monte,VACUNA HEXAVALENTE 1RA DOSIS,Cohorte_2M,308,338.0,91.1
13602,13602,El Monte,VACUNA HEXAVALENTE 2DA DOSIS,Cohorte_4M,298,336.0,88.7
13602,13602,El Monte,VACUNA HEXAVALENTE 3RA DOSIS,Hexavalente_3d_6m,299,338.0,88.5
13602,13602,El Monte,VACUNA HEXAVALENTE REFUERZO,Hexavalente_ref_18m,307,363.0,84.6
13602,13602,El Monte,VACUNA MENINGOCOCICA CONJUGADA DOSIS UNICA,Cohorte_12M,244,309.0,79.0
13602,13602,El Monte,VACUNA MENINGOCOCICA RECOMBINANTE 1RA DOSIS,Cohorte_2M,307,338.0,90.8
13602,13602,El Monte,VACUNA MENINGOCOCICA RECOMBINANTE 2DA DOSIS,Cohorte_4M,299,336.0,89.0
13602,13602,El Monte,VACUNA MENINGOCOCICA RECOMBINANTE REFUERZO,Cohorte_18M,38,363.0,10.5
13602,13602,El Monte,VACUNA NEUMOCOCICA CONJUGADA 1RA DOSIS,Cohorte_2M,308,338.0,91.1
13602,13602,El Monte,VACUNA NEUMOCOCICA CONJUGADA 2DA DOSIS,Cohorte_4M,298,336.0,88.7
13602,13602,El Monte,VACUNA NEUMOCOCICA CONJUGADA REFUERZO,Cohorte_12M,277,309.0,89.6
13602,13602,El Monte,VACUNA NEUMOCOCICA POLISACARIDA,Neumococica_Polisacarida_65,281,372.0,75.5
13602,13602,El Monte,VACUNA SRP (TRIVIRICA) 1RA DOSIS,Cohorte_12M,275,309.0,89.0
13602,13602,El Monte,VACUNA SRP (TRIVIRICA) 2DA DOSIS,Cohorte_36M,269,401.0,67.1
13602,13602,El Monte,VACUNA VARICELA 1RA DOSIS,Cohorte_18M,312,363.0,86.0
13602,13602,El Monte,VACUNA VARICELA 2DA DOSIS,Cohorte_36M,277,401.0,69.1
13602,13602,El Monte,VACUNA VPH 4 BASICO,VPH_4basico,519,554.0,93.7
13602,13602,El Monte,VACUNA VPH 5 BASICO,VPH_5basico,427,513.0,83.2
13603,13603,Isla De Maipo,VACUNA BCG,BCG_RN,324,333.0,97.3
13603,13603,Isla De Maipo,VACUNA DTPA 1 BASICO,dTpa_1basico,416,446.0,93.3
13603,13603,Isla De Maipo,VACUNA DTPA 8 BASICO,dTpa_8basico,461,539.0,85.5
13603,13603,Isla De Maipo,VACUNA DTPA GESTANTES,dTpa_Gestantes,298,375.0,79.5
13603,13603,Isla De Maipo,VACUNA HEPATITIS A PEDIATRICA,Cohorte_18M,389,370.0,105.1
13603,13603,Isla De Maipo,VACUNA HEPATITIS B RN,HepB_RN,321,333.0,96.4
13603,13603,Isla De Maipo,VACUNA HEXAVALENTE 1RA DOSIS,Cohorte_2M,325,329.0,98.8
13603,13603,Isla De Maipo,VACUNA HEXAVALENTE 2DA DOSIS,Cohorte_4M,338,337.0,100.3
13603,13603,Isla De Maipo,VACUNA HEXAVALENTE 3RA DOSIS,Hexavalente_3d_6m,351,345.0,101.7
13603,13603,Isla De Maipo,VACUNA HEXAVALENTE REFUERZO,Hexavalente_ref_18m,391,370.0,105.7
13603,13603,Isla De Maipo,VACUNA MENINGOCOCICA CONJUGADA DOSIS UNICA,Cohorte_12M,376,363.0,103.6
13603,13603,Isla De Maipo,VACUNA MENINGOCOCICA RECOMBINANTE 1RA DOSIS,Cohorte_2M,334,329.0,101.5
13603,13603,Isla De Maipo,VACUNA MENINGOCOCICA RECOMBINANTE 2DA DOSIS,Cohorte_4M,342,337.0,101.5
13603,13603,Isla De Maipo,VACUNA MENINGOCOCICA RECOMBINANTE REFUERZO,Cohorte_18M,66,370.0,17.8
13603,13603,Isla De Maipo,VACUNA NEUMOCOCICA CONJUGADA 1RA DOSIS,Cohorte_2M,324,329.0,98.5
13603,13603,Isla De Maipo,VACUNA NEUMOCOCICA CONJUGADA 2DA DOSIS,Cohorte_4M,338,337.0,100.3
13603,13603,Isla De Maipo,VACUNA NEUMOCOCICA CONJUGADA REFUERZO,Cohorte_12M,374,363.0,103.0
13603,13603,Isla De Maipo,VACUNA NEUMOCOCICA POLISACARIDA,Neumococica_Polisacarida_65,242,371.0,65.2
13603,13603,Isla De Maipo,VACUNA SRP (TRIVIRICA) 1RA DOSIS,Cohorte_12M,377,363.0,103.9
13603,13603,Isla De Maipo,VACUNA SRP (TRIVIRICA) 2DA DOSIS,Cohorte_36M,357,358.0,99.7
13603,13603,Isla De Maipo,VACUNA VARICELA 1RA DOSIS,Cohorte_18M,403,370.0,108.9
13603,13603,Isla De Maipo,VACUNA VARICELA 2DA DOSIS,Cohorte_36M,371,358.0,103.6
13603,13603,Isla De Maipo,VACUNA VPH 4 BASICO,VPH_4basico,477,529.0,90.2
13603,13603,Isla De Maipo,VACUNA VPH 5 BASICO,VPH_5basico,413,505.0,81.8
13604,13604,Padre Hurtado,VACUNA BCG,BCG_RN,707,781.0,90.5
13604,13604,Padre Hurtado,VACUNA DTPA 1 BASICO,dTpa_1basico,980,1077.0,91.0
13604,13604,Padre Hurtado,VACUNA DTPA 8 BASICO,dTpa_8basico,985,1137.0,86.6
13604,13604,Padre Hurtado,VACUNA DTPA GESTANTES,dTpa_Gestantes,576,907.0,63.5
13604,13604,Padre Hurtado,VACUNA HEPATITIS A PEDIATRICA,Cohorte_18M,802,953.0,84.2
13604,13604,Padre Hurtado,VACUNA HEPATITIS B RN,HepB_RN,704,781.0,90.1
13604,13604,Padre Hurtado,VACUNA HEXAVALENTE 1RA DOSIS,Cohorte_2M,729,783.0,93.1
13604,13604,Padre Hurtado,VACUNA HEXAVALENTE 2DA DOSIS,Cohorte_4M,759,817.0,92.9
13604,13604,Padre Hurtado,VACUNA HEXAVALENTE 3RA DOSIS,Hexavalente_3d_6m,780,846.0,92.2
13604,13604,Padre Hurtado,VACUNA HEXAVALENTE REFUERZO,Hexavalente_ref_18m,809,953.0,84.9
13604,13604,Padre Hurtado,VACUNA MENINGOCOCICA CONJUGADA DOSIS UNICA,Cohorte_12M,799,886.0,90.2
13604,13604,Padre Hurtado,VACUNA MENINGOCOCICA RECOMBINANTE 1RA DOSIS,Cohorte_2M,728,783.0,93.0
13604,13604,Padre Hurtado,VACUNA MENINGOCOCICA RECOMBINANTE 2DA DOSIS,Cohorte_4M,762,817.0,93.3
13604,13604,Padre Hurtado,VACUNA MENINGOCOCICA RECOMBINANTE REFUERZO,Cohorte_18M,158,953.0,16.6
13604,13604,Padre Hurtado,VACUNA NEUMOCOCICA CONJUGADA 1RA DOSIS,Cohorte_2M,730,783.0,93.2
13604,13604,Padre Hurtado,VACUNA NEUMOCOCICA CONJUGADA 2DA DOSIS,Cohorte_4M,761,817.0,93.1
13604,13604,Padre Hurtado,VACUNA NEUMOCOCICA CONJUGADA REFUERZO,Cohorte_12M,789,886.0,89.1
13604,13604,Padre Hurtado,VACUNA NEUMOCOCICA POLISACARIDA,Neumococica_Polisacarida_65,339,709.0,47.8
13604,13604,Padre Hurtado,VACUNA SRP (TRIVIRICA) 1RA DOSIS,Cohorte_12M,797,886.0,90.0
13604,13604,Padre Hurtado,VACUNA SRP (TRIVIRICA) 2DA DOSIS,Cohorte_36M,684,866.0,79.0
13604,13604,Padre Hurtado,VACUNA VARICELA 1RA DOSIS,Cohorte_18M,826,953.0,86.7
13604,13604,Padre Hurtado,VACUNA VARICELA 2DA DOSIS,Cohorte_36M,699,866.0,80.7
13604,13604,Padre Hurtado,VACUNA VPH 4 BASICO,VPH_4basico,1014,1150.0,88.2
13604,13604,Padre Hurtado,VACUNA VPH 5 BASICO,VPH_5basico,912,1157.0,78.8
13605,13605,Peñaflor,VACUNA BCG,BCG_RN,656,665.0,98.6
13605,13605,Peñaflor,VACUNA DTPA 1 BASICO,dTpa_1basico,994,1107.0,89.8
13605,13605,Peñaflor,VACUNA DTPA 8 BASICO,dTpa_8basico,1124,1336.0,84.1
13605,13605,Peñaflor,VACUNA DTPA GESTANTES,dTpa_Gestantes,591,915.0,64.6
13605,13605,Peñaflor,VACUNA HEPATITIS A PEDIATRICA,Cohorte_18M,828,890.0,93.0
13605,13605,Peñaflor,VACUNA HEPATITIS B RN,HepB_RN,660,665.0,99.2
13605,13605,Peñaflor,VACUNA HEXAVALENTE 1RA DOSIS,Cohorte_2M,652,670.0,97.3
13605,13605,Peñaflor,VACUNA HEXAVALENTE 2DA DOSIS,Cohorte_4M,701,709.0,98.9
13605,13605,Peñaflor,VACUNA HEXAVALENTE 3RA DOSIS,Hexavalente_3d_6m,694,711.0,97.6
13605,13605,Peñaflor,VACUNA HEXAVALENTE REFUERZO,Hexavalente_ref_18m,831,890.0,93.4
13605,13605,Peñaflor,VACUNA MENINGOCOCICA CONJUGADA DOSIS UNICA,Cohorte_12M,767,791.0,97.0
13605,13605,Peñaflor,VACUNA MENINGOCOCICA RECOMBINANTE 1RA DOSIS,Cohorte_2M,657,670.0,98.1
13605,13605,Peñaflor,VACUNA MENINGOCOCICA RECOMBINANTE 2DA DOSIS,Cohorte_4M,704,709.0,99.3
13605,13605,Peñaflor,VACUNA MENINGOCOCICA RECOMBINANTE REFUERZO,Cohorte_18M,139,890.0,15.6
13605,13605,Peñaflor,VACUNA NEUMOCOCICA CONJUGADA 1RA DOSIS,Cohorte_2M,653,670.0,97.5
13605,13605,Peñaflor,VACUNA NEUMOCOCICA CONJUGADA 2DA DOSIS,Cohorte_4M,701,709.0,98.9
13605,13605,Peñaflor,VACUNA NEUMOCOCICA CONJUGADA REFUERZO,Cohorte_12M,766,791.0,96.8
13605,13605,Peñaflor,VACUNA NEUMOCOCICA POLISACARIDA,Neumococica_Polisacarida_65,652,932.0,70.0
13605,13605,Peñaflor,VACUNA SRP (TRIVIRICA) 1RA DOSIS,Cohorte_12M,767,791.0,97.0
13605,13605,Peñaflor,VACUNA SRP (TRIVIRICA) 2DA DOSIS,Cohorte_36M,729,874.0,83.4
13605,13605,Peñaflor,VACUNA VARICELA 1RA DOSIS,Cohorte_18M,857,890.0,96.3
13605,13605,Peñaflor,VACUNA VARICELA 2DA DOSIS,Cohorte_36M,751,874.0,85.9
13605,13605,Peñaflor,VACUNA VPH 4 BASICO,VPH_4basico,1132,1294.0,87.5
13605,13605,Peñaflor,VACUNA VPH 5 BASICO,VPH_5basico,994,1173.0,84.7
14108,13604,Padre Hurtado,VACUNA DTPA 8 BASICO,dTpa_8basico,1,,0.0
16101,13113,La Reina,VACUNA DTPA 1 BASICO,dTpa_1basico,1,,0.0
16202,13201,Puente Alto,VACUNA DTPA 8 BASICO,dTpa_8basico,1,,0.0
16301,13401,San Bernardo,VACUNA DTPA 8 BASICO,dTpa_8basico,1,,0.0
16301,13401,San Bernardo,VACUNA VPH 4 BASICO,VPH_4basico,1,,0.0
16305,13130,San Miguel,VACUNA DTPA 8 BASICO,dTpa_8basico,2,,0.0
16305,13130,San Miguel,VACUNA VPH 4 BASICO,VPH_4basico,7,,0.0
16305,13130,San Miguel,VACUNA VPH 5 BASICO,VPH_5basico,1,,0.0
