COD_COMUNA_JOIN,COMUNA_CALCULO,VACUNA_DASHBOARD,CLAVE_DENOMINADOR,VACUNAS_ADMINISTRADAS,POBLACION_OBJETIVO,PORC_COBERTURA
13201,Puente Alto,VACUNA HEXAVALENTE 1RA DOSIS,Cohorte_2M,3965,4372.0,90.7
13201,Puente Alto,VACUNA HEXAVALENTE 2DA DOSIS,Cohorte_4M,3998,4454.0,89.8
13201,Puente Alto,VACUNA HEXAVALENTE 3RA DOSIS,Hexavalente_3d_6m,3990,4520.0,88.3
13201,Puente Alto,VACUNA HEXAVALENTE REFUERZO,Hexavalente_ref_18m,4171,5070.0,82.3
13201,Puente Alto,VACUNA MENINGOCOCICA CONJUGADA DOSIS UNICA,Cohorte_12M,4042,4763.0,84.9
13201,Puente Alto,VACUNA MENINGOCOCICA RECOMBINANTE 1RA DOSIS,Cohorte_2M,3968,4372.0,90.8
13201,Puente Alto,VACUNA MENINGOCOCICA RECOMBINANTE 2DA DOSIS,Cohorte_4M,3985,4454.0,89.5
13201,Puente Alto,VACUNA MENINGOCOCICA RECOMBINANTE REFUERZO,Cohorte_18M,665,5070.0,13.1
13201,Puente Alto,VACUNA NEUMOCOCICA CONJUGADA 1RA DOSIS,Cohorte_2M,3969,4372.0,90.8
13201,Puente Alto,VACUNA NEUMOCOCICA CONJUGADA 2DA DOSIS,Cohorte_4M,3998,4454.0,89.8
13201,Puente Alto,VACUNA NEUMOCOCICA CONJUGADA REFUERZO,Cohorte_12M,4095,4763.0,86.0
13201,Puente Alto,VACUNA NEUMOCOCICA POLISACARIDA,Neumococica_Polisacarida_65,2675,5629.0,47.5
13201,Puente Alto,VACUNA SRP (TRIVIRICA) 1RA DOSIS,Cohorte_12M,4130,4763.0,86.7
13201,Puente Alto,VACUNA SRP (TRIVIRICA) 2DA DOSIS,Cohorte_36M,3737,5070.0,73.7
13201,Puente Alto,VACUNA VARICELA 1RA DOSIS,Cohorte_18M,4167,5070.0,82.2
13201,Puente Alto,VACUNA VARICELA 2DA DOSIS,Cohorte_36M,3716,5070.0,73.3
13201,Puente Alto,VACUNA VPH 4 BASICO,VPH_4basico,6685,7413.0,90.2
13201,Puente Alto,VACUNA VPH 5 BASICO,VPH_5basico,6226,7051.0,88.3
13202,Pirque,VACUNA BCG,BCG_RN,204,262.0,77.9
13202,Pirque,VACUNA DTPA 1 BASICO,dTpa_1basico,319,291.0,109.6
13202,Pirque,VACUNA DTPA 8 BASICO,dTpa_8basico,282,296.0,95.3
13202,Pirque,VACUNA DTPA GESTANTES,dTpa_Gestantes,204,283.0,72.1
13202,Pirque,VACUNA HEPATITIS A PEDIATRICA,Cohorte_18M,255,269.0,94.8
13202,Pirque,VACUNA HEPATITIS B RN,HepB_RN,217,262.0,82.8
13202,Pirque,VACUNA HEXAVALENTE 1RA DOSIS,Cohorte_2M,268,281.0,95.4
13202,Pirque,VACUNA HEXAVALENTE 2DA DOSIS,Cohorte_4M,277,291.0,95.2
13202,Pirque,VACUNA HEXAVALENTE 3RA DOSIS,Hexavalente_3d_6m,274,290.0,94.5
13202,Pirque,VACUNA HEXAVALENTE REFUERZO,Hexavalente_ref_18m,272,269.0,101.1
13202,Pirque,VACUNA MENINGOCOCICA CONJUGADA DOSIS UNICA,Cohorte_12M,270,300.0,90.0
13202,Pirque,VACUNA MENINGOCOCICA RECOMBINANTE 1RA DOSIS,Cohorte_2M,268,281.0,95.4
13202,Pirque,VACUNA MENINGOCOCICA RECOMBINANTE 2DA DOSIS,Cohorte_4M,278,291.0,95.5
13202,Pirque,VACUNA MENINGOCOCICA RECOMBINANTE REFUERZO,Cohorte_18M,50,269.0,18.6
13202,Pirque,VACUNA NEUMOCOCICA CONJUGADA 1RA DOSIS,Cohorte_2M,268,281.0,95.4
13202,Pirque,VACUNA NEUMOCOCICA CONJUGADA 2DA DOSIS,Cohorte_4M,278,291.0,95.5
13202,Pirque,VACUNA NEUMOCOCICA CONJUGADA REFUERZO,Cohorte_12M,288,300.0,96.0
13202,Pirque,VACUNA NEUMOCOCICA POLISACARIDA,Neumococica_Polisacarida_65,253,317.0,79.8
13202,Pirque,VACUNA SRP (TRIVIRICA) 1RA DOSIS,Cohorte_12M,290,300.0,96.7
13202,Pirque,VACUNA SRP (TRIVIRICA) 2DA DOSIS,Cohorte_36M,255,270.0,94.4
13202,Pirque,VACUNA VARICELA 1RA DOSIS,Cohorte_18M,276,269.0,102.6
13202,Pirque,VACUNA VARICELA 2DA DOSIS,Cohorte_36M,251,270.0,93.0
13202,Pirque,VACUNA VPH 4 BASICO,VPH_4basico,347,339.0,102.4
13202,Pirque,VACUNA VPH 5 BASICO,VPH_5basico,299,317.0,94.3
13203,San José de Maipo,VACUNA BCG,BCG_RN,98,125.0,78.4
13203,San José de Maipo,VACUNA DTPA 1 BASICO,dTpa_1basico,160,176.0,90.9
13203,San José de Maipo,VACUNA DTPA 8 BASICO,dTpa_8basico,151,207.0,72.9
13203,San José de Maipo,VACUNA DTPA GESTANTES,dTpa_Gestantes,88,160.0,55.0
13203,San José de Maipo,VACUNA HEPATITIS A PEDIATRICA,Cohorte_18M,130,129.0,100.8
13203,San José de Maipo,VACUNA HEPATITIS B RN,HepB_RN,103,125.0,82.4
13203,San José de Maipo,VACUNA HEXAVALENTE 1RA DOSIS,Cohorte_2M,139,128.0,108.6
13203,San José de Maipo,VACUNA HEXAVALENTE 2DA DOSIS,Cohorte_4M,139,122.0,113.9
13203,San José de Maipo,VACUNA HEXAVALENTE 3RA DOSIS,Hexavalente_3d_6m,141,123.0,114.6
13203,San José de Maipo,VACUNA HEXAVALENTE REFUERZO,Hexavalente_ref_18m,132,129.0,102.3
13203,San José de Maipo,VACUNA MENINGOCOCICA CONJUGADA DOSIS UNICA,Cohorte_12M,126,118.0,106.8
13203,San José de Maipo,VACUNA MENINGOCOCICA RECOMBINANTE 1RA DOSIS,Cohorte_2M,138,128.0,107.8
13203,San José de Maipo,VACUNA MENINGOCOCICA RECOMBINANTE 2DA DOSIS,Cohorte_4M,138,122.0,113.1
13203,San José de Maipo,VACUNA MENINGOCOCICA RECOMBINANTE REFUERZO,Cohorte_18M,12,129.0,9.3
13203,San José de Maipo,VACUNA NEUMOCOCICA CONJUGADA 1RA DOSIS,Cohorte_2M,139,128.0,108.6
13203,San José de Maipo,VACUNA NEUMOCOCICA CONJUGADA 2DA DOSIS,Cohorte_4M,140,122.0,114.8
13203,San José de Maipo,VACUNA NEUMOCOCICA CONJUGADA REFUERZO,Cohorte_12M,129,118.0,109.3
13203,San José de Maipo,VACUNA NEUMOCOCICA POLISACARIDA,Neumococica_Polisacarida_65,89,190.0,46.8
13203,San José de Maipo,VACUNA SRP (TRIVIRICA) 1RA DOSIS,Cohorte_12M,132,118.0,111.9
13203,San José de Maipo,VACUNA SRP (TRIVIRICA) 2DA DOSIS,Cohorte_36M,151,153.0,98.7
13203,San José de Maipo,VACUNA VARICELA 1RA DOSIS,Cohorte_18M,131,129.0,101.6
13203,San José de Maipo,VACUNA VARICELA 2DA DOSIS,Cohorte_36M,150,153.0,98.0
13203,San José de Maipo,VACUNA VPH 4 BASICO,VPH_4basico,187,206.0,90.8
13203,San José de Maipo,VACUNA VPH 5 BASICO,VPH_5basico,150,193.0,77.7
13301,Colina,VACUNA BCG,BCG_RN,1610,1816.0,88.7
13301,Colina,VACUNA DTPA 1 BASICO,dTpa_1basico,2581,2731.0,94.5
13301,Colina,VACUNA DTPA 8 BASICO,dTpa_8basico,2811,3100.0,90.7
13301,Colina,VACUNA DTPA GESTANTES,dTpa_Gestantes,1564,2185.0,71.6
13301,Colina,VACUNA HEPATITIS A PEDIATRICA,Cohorte_18M,2183,2130.0,102.5
13301,Colina,VACUNA HEPATITIS B RN,HepB_RN,1572,1816.0,86.6
13301,Colina,VACUNA HEXAVALENTE 1RA DOSIS,Cohorte_2M,1868,1823.0,102.5
13301,Colina,VACUNA HEXAVALENTE 2DA DOSIS,Cohorte_4M,1933,1866.0,103.6
13301,Colina,VACUNA HEXAVALENTE 3RA DOSIS,Hexavalente_3d_6m,2018,1915.0,105.4
13301,Colina,VACUNA HEXAVALENTE REFUERZO,Hexavalente_ref_18m,2210,2130.0,103.8
13301,Colina,VACUNA MENINGOCOCICA CONJUGADA DOSIS UNICA,Cohorte_12M,2163,2064.0,104.8
13301,Colina,VACUNA MENINGOCOCICA RECOMBINANTE 1RA DOSIS,Cohorte_2M,1892,1823.0,103.8
13301,Colina,VACUNA MENINGOCOCICA RECOMBINANTE 2DA DOSIS,Cohorte_4M,1943,1866.0,104.1
13301,Colina,VACUNA MENINGOCOCICA RECOMBINANTE REFUERZO,Cohorte_18M,500,2130.0,23.5
13301,Colina,VACUNA NEUMOCOCICA CONJUGADA 1RA DOSIS,Cohorte_2M,1865,1823.0,102.3
13301,Colina,VACUNA NEUMOCOCICA CONJUGADA 2DA DOSIS,Cohorte_4M,1931,1866.0,103.5
13301,Colina,VACUNA NEUMOCOCICA CONJUGADA REFUERZO,Cohorte_12M,2163,2064.0,104.8
13301,Colina,VACUNA NEUMOCOCICA POLISACARIDA,Neumococica_Polisacarida_65,676,1269.0,53.3
13301,Colina,VACUNA SRP (TRIVIRICA) 1RA DOSIS,Cohorte_12M,2162,2064.0,104.7
13301,Colina,VACUNA SRP (TRIVIRICA) 2DA DOSIS,Cohorte_36M,2067,2087.0,99.0
13301,Colina,VACUNA VARICELA 1RA DOSIS,Cohorte_18M,2219,2130.0,104.2
13301,Colina,VACUNA VARICELA 2DA DOSIS,Cohorte_36M,2094,2087.0,100.3
13301,Colina,VACUNA VPH 4 BASICO,VPH_4basico,2943,2961.0,99.4
13301,Colina,VACUNA VPH 5 BASICO,VPH_5basico,2851,2973.0,95.9
13302,Lampa,VACUNA BCG,BCG_RN,1303,1494.0,87.2
13302,Lampa,VACUNA DTPA 1 BASICO,dTpa_1basico,1694,1914.0,88.5
13302,Lampa,VACUNA DTPA 8 BASICO,dTpa_8basico,1439,1700.0,84.6
13302,Lampa,VACUNA DTPA GESTANTES,dTpa_Gestantes,999,1885.0,53.0
13302,Lampa,VACUNA HEPATITIS A PEDIATRICA,Cohorte_18M,1362,1762.0,77.3
13302,Lampa,VACUNA HEPATITIS B RN,HepB_RN,1307,1494.0,87.5
13302,Lampa,VACUNA HEXAVALENTE 1RA DOSIS,Cohorte_2M,1238,1464.0,84.6
13302,Lampa,VACUNA HEXAVALENTE 2DA DOSIS,Cohorte_4M,1268,1521.0,83.4
13302,Lampa,VACUNA HEXAVALENTE 3RA DOSIS,Hexavalente_3d_6m,1305,1561.0,83.6
13302,Lampa,VACUNA HEXAVALENTE REFUERZO,Hexavalente_ref_18m,1381,1762.0,78.4
13302,Lampa,VACUNA MENINGOCOCICA CONJUGADA DOSIS UNICA,Cohorte_12M,1356,1622.0,83.6
13302,Lampa,VACUNA MENINGOCOCICA RECOMBINANTE 1RA DOSIS,Cohorte_2M,1261,1464.0,86.1
13302,Lampa,VACUNA MENINGOCOCICA RECOMBINANTE 2DA DOSIS,Cohorte_4M,1287,1521.0,84.6
13302,Lampa,VACUNA MENINGOCOCICA RECOMBINANTE REFUERZO,Cohorte_18M,282,1762.0,16.0
13302,Lampa,VACUNA NEUMOCOCICA CONJUGADA 1RA DOSIS,Cohorte_2M,1246,1464.0,85.1
13302,Lampa,VACUNA NEUMOCOCICA CONJUGADA 2DA DOSIS,Cohorte_4M,1275,1521.0,83.8
13302,Lampa,VACUNA NEUMOCOCICA CONJUGADA REFUERZO,Cohorte_12M,1343,1622.0,82.8
13302,Lampa,VACUNA NEUMOCOCICA POLISACARIDA,Neumococica_Polisacarida_65,498,842.0,59.1
13302,Lampa,VACUNA SRP (TRIVIRICA) 1RA DOSIS,Cohorte_12M,1358,1622.0,83.7
13302,Lampa,VACUNA SRP (TRIVIRICA) 2DA DOSIS,Cohorte_36M,1245,1801.0,69.1
13302,Lampa,VACUNA VARICELA 1RA DOSIS,Cohorte_18M,1386,1762.0,78.7
13302,Lampa,VACUNA VARICELA 2DA DOSIS,Cohorte_36M,1254,1801.0,69.6
13302,Lampa,VACUNA VPH 4 BASICO,VPH_4basico,1435,1988.0,72.2
13302,Lampa,VACUNA VPH 5 BASICO,VPH_5basico,1515,1828.0,82.9
13303,Tiltil,VACUNA BCG,BCG_RN,173,186.0,93.0
13303,Tiltil,VACUNA DTPA 1 BASICO,dTpa_1basico,270,280.0,96.4
13303,Tiltil,VACUNA DTPA 8 BASICO,dTpa_8basico,221,263.0,84.0
13303,Tiltil,VACUNA DTPA GESTANTES,dTpa_Gestantes,153,264.0,58.0
13303,Tiltil,VACUNA HEPATITIS A PEDIATRICA,Cohorte_18M,195,206.0,94.7
13303,Tiltil,VACUNA HEPATITIS B RN,HepB_RN,173,186.0,93.0
13303,Tiltil,VACUNA HEXAVALENTE 1RA DOSIS,Cohorte_2M,180,190.0,94.7
13303,Tiltil,VACUNA HEXAVALENTE 2DA DOSIS,Cohorte_4M,172,191.0,90.1
13303,Tiltil,VACUNA HEXAVALENTE 3RA DOSIS,Hexavalente_3d_6m,180,189.0,95.2
13303,Tiltil,VACUNA HEXAVALENTE REFUERZO,Hexavalente_ref_18m,195,206.0,94.7
13303,Tiltil,VACUNA MENINGOCOCICA CONJUGADA DOSIS UNICA,Cohorte_12M,188,197.0,95.4
13303,Tiltil,VACUNA MENINGOCOCICA RECOMBINANTE 1RA DOSIS,Cohorte_2M,179,190.0,94.2
13303,Tiltil,VACUNA MENINGOCOCICA RECOMBINANTE 2DA DOSIS,Cohorte_4M,172,191.0,90.1
13303,Tiltil,VACUNA MENINGOCOCICA RECOMBINANTE REFUERZO,Cohorte_18M,32,206.0,15.5
13303,Tiltil,VACUNA NEUMOCOCICA CONJUGADA 1RA DOSIS,Cohorte_2M,180,190.0,94.7
13303,Tiltil,VACUNA NEUMOCOCICA CONJUGADA 2DA DOSIS,Cohorte_4M,173,191.0,90.6
13303,Tiltil,VACUNA NEUMOCOCICA CONJUGADA REFUERZO,Cohorte_12M,185,197.0,93.9
13303,Tiltil,VACUNA NEUMOCOCICA POLISACARIDA,Neumococica_Polisacarida_65,138,219.0,63.0
13303,Tiltil,VACUNA SRP (TRIVIRICA) 1RA DOSIS,Cohorte_12M,188,197.0,95.4
13303,Tiltil,VACUNA SRP (TRIVIRICA) 2DA DOSIS,Cohorte_36M,229,252.0,90.9
13303,Tiltil,VACUNA VARICELA 1RA DOSIS,Cohorte_18M,199,206.0,96.6
13303,Tiltil,VACUNA VARICELA 2DA DOSIS,Cohorte_36M,231,252.0,91.7
13303,Tiltil,VACUNA VPH 4 BASICO,VPH_4basico,289,322.0,89.8
13303,Tiltil,VACUNA VPH 5 BASICO,VPH_5basico,248,274.0,90.5
13401,San Bernardo,VACUNA BCG,BCG_RN,2496,2664.0,93.7
13401,San Bernardo,VACUNA DTPA 1 BASICO,dTpa_1basico,3207,3654.0,87.8
13401,San Bernardo,VACUNA DTPA 8 BASICO,dTpa_8basico,3713,4312.0,86.1
13401,San Bernardo,VACUNA DTPA GESTANTES,dTpa_Gestantes,1973,3399.0,58.0
13401,San Bernardo,VACUNA HEPATITIS A PEDIATRICA,Cohorte_18M,2693,3360.0,80.1
13401,San Bernardo,VACUNA HEPATITIS B RN,HepB_RN,2477,2664.0,93.0
13401,San Bernardo,VACUNA HEXAVALENTE 1RA DOSIS,Cohorte_2M,2482,2759.0,90.0
13401,San Bernardo,VACUNA HEXAVALENTE 2DA DOSIS,Cohorte_4M,2444,2785.0,87.8
13401,San Bernardo,VACUNA HEXAVALENTE 3RA DOSIS,Hexavalente_3d_6m,2530,2889.0,87.6
13401,San Bernardo,VACUNA HEXAVALENTE REFUERZO,Hexavalente_ref_18m,2713,3360.0,80.7
13401,San Bernardo,VACUNA MENINGOCOCICA CONJUGADA DOSIS UNICA,Cohorte_12M,2658,3135.0,84.8
13401,San Bernardo,VACUNA MENINGOCOCICA RECOMBINANTE 1RA DOSIS,Cohorte_2M,2509,2759.0,90.9
13401,San Bernardo,VACUNA MENINGOCOCICA RECOMBINANTE 2DA DOSIS,Cohorte_4M,2456,2785.0,88.2
13401,San Bernardo,VACUNA MENINGOCOCICA RECOMBINANTE REFUERZO,Cohorte_18M,439,3360.0,13.1
13401,San Bernardo,VACUNA NEUMOCOCICA CONJUGADA 1RA DOSIS,Cohorte_2M,2484,2759.0,90.0
13401,San Bernardo,VACUNA NEUMOCOCICA CONJUGADA 2DA DOSIS,Cohorte_4M,2441,2785.0,87.6
13401,San Bernardo,VACUNA NEUMOCOCICA CONJUGADA REFUERZO,Cohorte_12M,2671,3135.0,85.2
13401,San Bernardo,VACUNA NEUMOCOCICA POLISACARIDA,Neumococica_Polisacarida_65,1820,2926.0,62.2
13401,San Bernardo,VACUNA SRP (TRIVIRICA) 1RA DOSIS,Cohorte_12M,2677,3135.0,85.4
13401,San Bernardo,VACUNA SRP (TRIVIRICA) 2DA DOSIS,Cohorte_36M,2317,3247.0,71.4
13401,San Bernardo,VACUNA VARICELA 1RA DOSIS,Cohorte_18M,2718,3360.0,80.9
13401,San Bernardo,VACUNA VARICELA 2DA DOSIS,Cohorte_36M,2314,3247.0,71.3
13401,San Bernardo,VACUNA VPH 4 BASICO,VPH_4basico,3646,4146.0,87.9
13401,San Bernardo,VACUNA VPH 5 BASICO,VPH_5basico,3454,4023.0,85.9
13402,Buin,VACUNA BCG,BCG_RN,1213,1283.0,94.5
13402,Buin,VACUNA DTPA 1 BASICO,dTpa_1basico,1424,1535.0,92.8
13402,Buin,VACUNA DTPA 8 BASICO,dTpa_8basico,1476,1647.0,89.6
13402,Buin,VACUNA DTPA GESTANTES,dTpa_Gestantes,984,1504.0,65.4
13402,Buin,VACUNA HEPATITIS A PEDIATRICA,Cohorte_18M,1283,1387.0,92.5
13402,Buin,VACUNA HEPATITIS B RN,HepB_RN,1208,1283.0,94.2
13402,Buin,VACUNA HEXAVALENTE 1RA DOSIS,Cohorte_2M,1255,1276.0,98.4
13402,Buin,VACUNA HEXAVALENTE 2DA DOSIS,Cohorte_4M,1323,1317.0,100.5
13402,Buin,VACUNA HEXAVALENTE 3RA DOSIS,Hexavalente_3d_6m,1323,1323.0,100.0
13402,Buin,VACUNA HEXAVALENTE REFUERZO,Hexavalente_ref_18m,1331,1387.0,96.0
13402,Buin,VACUNA MENINGOCOCICA CONJUGADA DOSIS UNICA,Cohorte_12M,1268,1323.0,95.8
13402,Buin,VACUNA MENINGOCOCICA RECOMBINANTE 1RA DOSIS,Cohorte_2M,1261,1276.0,98.8
13402,Buin,VACUNA MENINGOCOCICA RECOMBINANTE 2DA DOSIS,Cohorte_4M,1319,1317.0,100.2
13402,Buin,VACUNA MENINGOCOCICA RECOMBINANTE REFUERZO,Cohorte_18M,217,1387.0,15.6
13402,Buin,VACUNA NEUMOCOCICA CONJUGADA 1RA DOSIS,Cohorte_2M,1254,1276.0,98.3
13402,Buin,VACUNA NEUMOCOCICA CONJUGADA 2DA DOSIS,Cohorte_4M,1320,1317.0,100.2
13402,Buin,VACUNA NEUMOCOCICA CONJUGADA REFUERZO,Cohorte_12M,1296,1323.0,98.0
13402,Buin,VACUNA NEUMOCOCICA POLISACARIDA,Neumococica_Polisacarida_65,720,938.0,76.8
13402,Buin,VACUNA SRP (TRIVIRICA) 1RA DOSIS,Cohorte_12M,1313,1323.0,99.2
13402,Buin,VACUNA SRP (TRIVIRICA) 2DA DOSIS,Cohorte_36M,1178,1437.0,82.0
13402,Buin,VACUNA VARICELA 1RA DOSIS,Cohorte_18M,1340,1387.0,96.6
13402,Buin,VACUNA VARICELA 2DA DOSIS,Cohorte_36M,1175,1437.0,81.8
13402,Buin,VACUNA VPH 4 BASICO,VPH_4basico,1516,1638.0,92.6
13402,Buin,VACUNA VPH 5 BASICO,VPH_5basico,1421,1607.0,88.4
13403,Calera de Tango,VACUNA BCG,BCG_RN,171,198.0,86.4
13403,Calera de Tango,VACUNA DTPA 1 BASICO,dTpa_1basico,337,367.0,91.8
13403,Calera de Tango,VACUNA DTPA 8 BASICO,dTpa_8basico,388,424.0,91.5
13403,Calera de Tango,VACUNA DTPA GESTANTES,dTpa_Gestantes,177,269.0,65.8
13403,Calera de Tango,VACUNA HEPATITIS A PEDIATRICA,Cohorte_18M,243,246.0,98.8
13403,Calera de Tango,VACUNA HEPATITIS B RN,HepB_RN,190,198.0,96.0
13403,Calera de Tango,VACUNA HEXAVALENTE 1RA DOSIS,Cohorte_2M,210,200.0,105.0
13403,Calera de Tango,VACUNA HEXAVALENTE 2DA DOSIS,Cohorte_4M,198,193.0,102.6
13403,Calera de Tango,VACUNA HEXAVALENTE 3RA DOSIS,Hexavalente_3d_6m,196,197.0,99.5
13403,Calera de Tango,VACUNA HEXAVALENTE REFUERZO,Hexavalente_ref_18m,246,246.0,100.0
13403,Calera de Tango,VACUNA MENINGOCOCICA CONJUGADA DOSIS UNICA,Cohorte_12M,208,191.0,108.9
13403,Calera de Tango,VACUNA MENINGOCOCICA RECOMBINANTE 1RA DOSIS,Cohorte_2M,211,200.0,105.5
13403,Calera de Tango,VACUNA MENINGOCOCICA RECOMBINANTE 2DA DOSIS,Cohorte_4M,196,193.0,101.6
13403,Calera de Tango,VACUNA MENINGOCOCICA RECOMBINANTE REFUERZO,Cohorte_18M,44,246.0,17.9
13403,Calera de Tango,VACUNA NEUMOCOCICA CONJUGADA 1RA DOSIS,Cohorte_2M,211,200.0,105.5
13403,Calera de Tango,VACUNA NEUMOCOCICA CONJUGADA 2DA DOSIS,Cohorte_4M,197,193.0,102.1
13403,Calera de Tango,VACUNA NEUMOCOCICA CONJUGADA REFUERZO,Cohorte_12M,211,191.0,110.5
13403,Calera de Tango,VACUNA NEUMOCOCICA POLISACARIDA,Neumococica_Polisacarida_65,208,276.0,75.4
13403,Calera de Tango,VACUNA SRP (TRIVIRICA) 1RA DOSIS,Cohorte_12M,210,191.0,109.9
13403,Calera de Tango,VACUNA SRP (TRIVIRICA) 2DA DOSIS,Cohorte_36M,220,257.0,85.6
13403,Calera de Tango,VACUNA VARICELA 1RA DOSIS,Cohorte_18M,247,246.0,100.4
13403,Calera de Tango,VACUNA VARICELA 2DA DOSIS,Cohorte_36M,223,257.0,86.8
13403,Calera de Tango,VACUNA VPH 4 BASICO,VPH_4basico,384,419.0,91.6
13403,Calera de Tango,VACUNA VPH 5 BASICO,VPH_5basico,370,392.0,94.4
13404,Paine,VACUNA BCG,BCG_RN,576,758.0,76.0
13404,Paine,VACUNA DTPA 1 BASICO,dTpa_1basico,1081,1208.0,89.5
13404,Paine,VACUNA DTPA 8 BASICO,dTpa_8basico,1204,1324.0,90.9
13404,Paine,VACUNA DTPA GESTANTES,dTpa_Gestantes,608,857.0,70.9
13404,Paine,VACUNA HEPATITIS A PEDIATRICA,Cohorte_18M,867,931.0,93.1
13404,Paine,VACUNA HEPATITIS B RN,HepB_RN,566,758.0,74.7
13404,Paine,VACUNA HEXAVALENTE 1RA DOSIS,Cohorte_2M,715,744.0,96.1
13404,Paine,VACUNA HEXAVALENTE 2DA DOSIS,Cohorte_4M,734,753.0,97.5
13404,Paine,VACUNA HEXAVALENTE 3RA DOSIS,Hexavalente_3d_6m,757,778.0,97.3
13404,Paine,VACUNA HEXAVALENTE REFUERZO,Hexavalente_ref_18m,848,931.0,91.1
13404,Paine,VACUNA MENINGOCOCICA CONJUGADA DOSIS UNICA,Cohorte_12M,825,842.0,98.0
13404,Paine,VACUNA MENINGOCOCICA RECOMBINANTE 1RA DOSIS,Cohorte_2M,744,744.0,100.0
13404,Paine,VACUNA MENINGOCOCICA RECOMBINANTE 2DA DOSIS,Cohorte_4M,749,753.0,99.5
13404,Paine,VACUNA MENINGOCOCICA RECOMBINANTE REFUERZO,Cohorte_18M,137,931.0,14.7
13404,Paine,VACUNA NEUMOCOCICA CONJUGADA 1RA DOSIS,Cohorte_2M,717,744.0,96.4
13404,Paine,VACUNA NEUMOCOCICA CONJUGADA 2DA DOSIS,Cohorte_4M,731,753.0,97.1
13404,Paine,VACUNA NEUMOCOCICA CONJUGADA REFUERZO,Cohorte_12M,805,842.0,95.6
13404,Paine,VACUNA NEUMOCOCICA POLISACARIDA,Neumococica_Polisacarida_65,635,831.0,76.4
13404,Paine,VACUNA SRP (TRIVIRICA) 1RA DOSIS,Cohorte_12M,818,842.0,97.1
13404,Paine,VACUNA SRP (TRIVIRICA) 2DA DOSIS,Cohorte_36M,735,819.0,89.7
13404,Paine,VACUNA VARICELA 1RA DOSIS,Cohorte_18M,863,931.0,92.7
13404,Paine,VACUNA VARICELA 2DA DOSIS,Cohorte_36M,738,819.0,90.1
13404,Paine,VACUNA VPH 4 BASICO,VPH_4basico,1173,1280.0,91.6
13404,Paine,VACUNA VPH 5 BASICO,VPH_5basico,1092,1231.0,88.7
13501,Melipilla,VACUNA BCG,BCG_RN,1181,1411.0,83.7
13501,Melipilla,VACUNA DTPA 1 BASICO,dTpa_1basico,1586,1934.0,82.0
13501,Melipilla,VACUNA DTPA 8 BASICO,dTpa_8basico,1625,2105.0,77.2
13501,Melipilla,VACUNA DTPA GESTANTES,dTpa_Gestantes,1170,1715.0,68.2
13501,Melipilla,VACUNA HEPATITIS A PEDIATRICA,Cohorte_18M,1528,1696.0,90.1
13501,Melipilla,VACUNA HEPATITIS B RN,HepB_RN,1160,1411.0,82.2
13501,Melipilla,VACUNA HEXAVALENTE 1RA DOSIS,Cohorte_2M,1382,1424.0,97.1
13501,Melipilla,VACUNA HEXAVALENTE 2DA DOSIS,Cohorte_4M,1413,1456.0,97.0
13501,Melipilla,VACUNA HEXAVALENTE 3RA DOSIS,Hexavalente_3d_6m,1389,1466.0,94.7
13501,Melipilla,VACUNA HEXAVALENTE REFUERZO,Hexavalente_ref_18m,1506,1696.0,88.8
13501,Melipilla,VACUNA MENINGOCOCICA CONJUGADA DOSIS UNICA,Cohorte_12M,1478,1564.0,94.5
13501,Melipilla,VACUNA MENINGOCOCICA RECOMBINANTE 1RA DOSIS,Cohorte_2M,1440,1424.0,101.1
13501,Melipilla,VACUNA MENINGOCOCICA RECOMBINANTE 2DA DOSIS,Cohorte_4M,1440,1456.0,98.9
13501,Melipilla,VACUNA MENINGOCOCICA RECOMBINANTE REFUERZO,Cohorte_18M,201,1696.0,11.9
13501,Melipilla,VACUNA NEUMOCOCICA CONJUGADA 1RA DOSIS,Cohorte_2M,1383,1424.0,97.1
13501,Melipilla,VACUNA NEUMOCOCICA CONJUGADA 2DA DOSIS,Cohorte_4M,1413,1456.0,97.0
13501,Melipilla,VACUNA NEUMOCOCICA CONJUGADA REFUERZO,Cohorte_12M,1462,1564.0,93.5
13501,Melipilla,VACUNA NEUMOCOCICA POLISACARIDA,Neumococica_Polisacarida_65,755,1471.0,51.3
13501,Melipilla,VACUNA SRP (TRIVIRICA) 1RA DOSIS,Cohorte_12M,1474,1564.0,94.2
13501,Melipilla,VACUNA SRP (TRIVIRICA) 2DA DOSIS,Cohorte_36M,1229,1638.0,75.0
13501,Melipilla,VACUNA VARICELA 1RA DOSIS,Cohorte_18M,1531,1696.0,90.3
13501,Melipilla,VACUNA VARICELA 2DA DOSIS,Cohorte_36M,1240,1638.0,75.7
13501,Melipilla,VACUNA VPH 4 BASICO,VPH_4basico,1742,2118.0,82.2
13501,Melipilla,VACUNA VPH 5 BASICO,VPH_5basico,1577,1999.0,78.9
13502,Alhué,VACUNA BCG,BCG_RN,65,98.0,66.3
13502,Alhué,VACUNA DTPA 1 BASICO,dTpa_1basico,110,119.0,92.4
13502,Alhué,VACUNA DTPA 8 BASICO,dTpa_8basico,106,119.0,89.1
13502,Alhué,VACUNA DTPA GESTANTES,dTpa_Gestantes,75,121.0,62.0
13502,Alhué,VACUNA HEPATITIS A PEDIATRICA,Cohorte_18M,120,127.0,94.5
